kat_uzemi,upper_zoning_id,parcel_number,gml_id,areaValue_m2,beginLifespanVersion,endLifespanVersion,geometry,inspire_localId,inspire_namespace,label,nationalCadastralReference,refPoint_x,refPoint_y,refPoint_lon,refPoint_lat,validFrom,administrativeUnit_href,administrativeUnit_title,zoning_href,zoning_title,id_valuo
Bystrc,611778,2459/202,CP.2347112702,159.0,2011-08-26T17:37:57Z,,-605772.37 -1157598.35 -605774.24 -1157600.81 -605772.77 -1157601.93 -605766.86 -1157594.14 -605767.02 -1157592.9 -605782.49 -1157581.16 -605787.07 -1157587.19 -605772.37 -1157598.35,CP.2347112702,CZ-00025712-CUZK_CP,2459/202,611778-2459/202,-605780.88,-1157588.36,16.499345797575444,49.21598717998336,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Bystrc,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.611778,Brno,14960
Bystrc,611778,2459/199,CP.2347111702,175.0,2011-08-26T17:37:57Z,,-605790.44 -1157586.58 -605789.36 -1157587.4 -605783.84 -1157580.13 -605801.6 -1157566.65 -605806.18 -1157572.68 -605793.42 -1157582.37 -605793.85 -1157582.93 -605789.95 -1157585.91 -605790.44 -1157586.58,CP.2347111702,CZ-00025712-CUZK_CP,2459/199,611778-2459/199,-605798.7,-1157575.09,16.4990827924008,49.216088346797086,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Bystrc,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.611778,Brno,14961
Bystrc,611778,1654/80,CP.2232967702,316.0,2024-11-04T13:16:20Z,,-603292.08 -1155551.07 -603250.93 -1155553.84 -603253.47 -1155545.22 -603289.42 -1155543.28 -603290.3 -1155545.84 -603292.08 -1155551.07,CP.2232967702,CZ-00025712-CUZK_CP,1654/80,611778-1654/80,-603273.48,-1155548.77,16.53052419823634,49.23667081076183,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Bystrc,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.611778,Brno,14967
Bystrc,611778,1723/112,CP.1400941702,346.0,2023-11-29T11:36:20Z,,-604092.79 -1156427.71 -604077.29 -1156443.74 -604068 -1156435.58 -604090 -1156411.83 -604092.79 -1156427.71,CP.1400941702,CZ-00025712-CUZK_CP,1723/112,611778-1723/112,-604083.08,-1156432.11,16.520789654300454,49.227983867976796,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Bystrc,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.611778,Brno,14968
Bystrc,611778,1723/78,CP.1400908702,146.0,2023-11-29T11:36:20Z,,-604059.48 -1156444.24 -604068 -1156435.58 -604077.29 -1156443.74 -604069.42 -1156451.92 -604059.48 -1156444.24,CP.1400908702,CZ-00025712-CUZK_CP,1723/78,611778-1723/78,-604070.41,-1156440.7,16.520975403865776,49.22791945682006,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Bystrc,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.611778,Brno,14969
Bystrc,611778,8234/10,CP.1413111702,102.0,2023-11-29T11:36:20Z,,-604069.42 -1156451.92 -604067.98 -1156453.42 -604065.03 -1156456.48 -604063.76 -1156457.81 -604054.44 -1156450.57 -604053.72 -1156450.1 -604055 -1156448.79 -604058.05 -1156445.69 -604059.48 -1156444.24 -604069.42 -1156451.92,CP.1413111702,CZ-00025712-CUZK_CP,8234/10,611778-8234/10,-604063.23,-1156453.44,16.52109240858282,49.227812584160176,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Bystrc,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.611778,Brno,14970
Bystrc,611778,1723/71,CP.1400901702,92.0,2023-11-29T11:36:20Z,,-604063.76 -1156457.81 -604059.22 -1156462.53 -604048.17 -1156455.74 -604053.72 -1156450.1 -604054.44 -1156450.57 -604063.76 -1156457.81,CP.1400901702,CZ-00025712-CUZK_CP,1723/71,611778-1723/71,-604058.55,-1156458.86,16.52116437142791,49.22776870492401,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Bystrc,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.611778,Brno,14971
Bystrc,611778,1723/36,CP.1400866702,33.0,2023-11-29T11:36:20Z,,-604037.89 -1156466.19 -604047.4 -1156474.97 -604044.72 -1156477.84 -604040.5 -1156471.16 -604036.4 -1156467.71 -604037.89 -1156466.19,CP.1400866702,CZ-00025712-CUZK_CP,1723/36,611778-1723/36,-604043.61,-1156474.1,16.521391022127467,49.22764706420677,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Bystrc,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.611778,Brno,14972
Bystrc,611778,1723/60,CP.1400890702,203.0,2023-11-29T11:36:20Z,,-604059.22 -1156462.53 -604051.49 -1156470.56 -604047.4 -1156474.97 -604037.89 -1156466.19 -604048.17 -1156455.74 -604059.22 -1156462.53,CP.1400890702,CZ-00025712-CUZK_CP,1723/60,611778-1723/60,-604048.27,-1156463.53,16.521311651189023,49.227737000564794,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.582786,Bystrc,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.611778,Brno,14973
Vestec u Prahy,781029,644/419,CP.1428061210,11.0,2023-06-22T07:26:20Z,,-738880.86 -1055337.17 -738880.86 -1055334.79 -738885.34 -1055334.74 -738885.34 -1055337.14 -738880.86 -1055337.17,CP.1428061210,CZ-00025712-CUZK_CP,644/419,781029-644/419,-738883.57,-1055336.63,14.498914941276164,49.98248022893386,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.513458,Vestec u Prahy,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.781029,Vestec,14975
Vestec u Prahy,781029,430,CP.1427447210,145.0,2024-10-25T11:16:20Z,,-739757.27 -1054566.66 -739754.44 -1054566.4 -739733.11 -1054519.78 -739737.28 -1054519.96 -739757.27 -1054566.66,CP.1427447210,CZ-00025712-CUZK_CP,430,781029-430,-739745.02,-1054544.26,14.485516684615675,49.988490435937806,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.513458,Vestec u Prahy,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.781029,Vestec,14976
Vestec u Prahy,781029,432,CP.1427448210,202.0,2023-06-22T07:26:20Z,,-739478.91 -1054480.62 -739488.35 -1054524.35 -739483.24 -1054523.53 -739482.93 -1054521.74 -739474.4 -1054481.24 -739478.91 -1054480.62,CP.1427448210,CZ-00025712-CUZK_CP,432,781029-432,-739481.23,-1054506.72,14.48909066093116,49.989146130105226,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.513458,Vestec u Prahy,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.781029,Vestec,14978
Vestec u Prahy,781029,469/8,CP.1427492210,10720.0,2023-06-22T07:26:20Z,,-739754.44 -1054566.4 -739675.69 -1054553.7 -739579.58 -1054538.69 -739488.35 -1054524.35 -739478.91 -1054480.62 -739532.95 -1054490.4 -739572.1 -1054497.23 -739584.03 -1054499.02 -739688.8 -1054514.72 -739733.11 -1054519.78 -739754.44 -1054566.4,CP.1427492210,CZ-00025712-CUZK_CP,469/8,781029-469/8,-739608.75,-1054522.29,14.487358066929803,49.98885213217391,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.513458,Vestec u Prahy,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.781029,Vestec,14979
Vestec u Prahy,781029,644/548,CP.1428125210,105.0,2023-12-12T11:16:20Z,,-738914.32 -1055381.25 -738916.16 -1055373.96 -738930.77 -1055373.96 -738930.78 -1055376.75 -738929.98 -1055376.75 -738929.19 -1055377.56 -738929.2 -1055380.24 -738930.01 -1055381.04 -738914.32 -1055381.25,CP.1428125210,CZ-00025712-CUZK_CP,644/548,781029-644/548,-738922.31,-1055379.99,14.498461522701355,49.98204682032511,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.513458,Vestec u Prahy,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.781029,Vestec,14981
Vestec u Prahy,781029,644/589,CP.1428160210,17.0,2023-12-12T11:16:20Z,,-738962.63 -1055380.66 -738963.57 -1055377.3 -738969.5 -1055373.93 -738968.56 -1055377.28 -738962.63 -1055380.66,CP.1428160210,CZ-00025712-CUZK_CP,644/589,781029-644/589,-738966.12,-1055377.95,14.497852406930786,49.982011694128204,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.513458,Vestec u Prahy,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.781029,Vestec,14982
Vestec u Prahy,781029,644/531,CP.1428108210,28.0,2023-06-22T07:26:20Z,,-738958.14 -1055376.58 -738946.06 -1055376.43 -738944.1 -1055376.5 -738944.09 -1055374.45 -738958.67 -1055374.69 -738958.14 -1055376.58,CP.1428108210,CZ-00025712-CUZK_CP,644/531,781029-644/531,-738950.85,-1055376.04,14.498059769173402,49.98204728770018,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.513458,Vestec u Prahy,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.781029,Vestec,14983
Vestec u Prahy,781029,644/530,CP.1428107210,58.0,2023-06-22T07:26:20Z,,-738944.09 -1055374.45 -738944.06 -1055370.56 -738946.02 -1055370.55 -738959.7 -1055370.94 -738958.67 -1055374.69 -738944.09 -1055374.45,CP.1428107210,CZ-00025712-CUZK_CP,644/530,781029-644/530,-738949.25,-1055373.62,14.498077308362113,49.9820707932298,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.513458,Vestec u Prahy,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.781029,Vestec,14984
Vestec u Prahy,781029,644/549,CP.1428126210,47.0,2023-06-22T07:26:20Z,,-738916.16 -1055373.96 -738916.99 -1055370.72 -738929.95 -1055370.63 -738930.75 -1055370.59 -738930.77 -1055373.96 -738916.16 -1055373.96,CP.1428126210,CZ-00025712-CUZK_CP,644/549,781029-644/549,-738921.4,-1055373.39,14.498461642836793,49.982106724536806,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.513458,Vestec u Prahy,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.781029,Vestec,14985
Zadní Chodov,789585,5591/37,CP.69304040010,371.0,2023-12-22T07:16:20Z,,-871372.07 -1045975.34 -871367.77 -1045974.8 -871356.18 -1045973.35 -871356.81 -1045968.42 -871388.13 -1045971.9 -871385.19 -1045995.57 -871352.14 -1045998.09 -871355.22 -1045980.26 -871354.2 -1045987.87 -871355.6 -1045988.14 -871355.93 -1045994.99 -871379.22 -1045992.88 -871380.43 -1045988.73 -871383 -1045979.89 -871372.07 -1045975.34,CP.69304040010,CZ-00025712-CUZK_CP,5591/37,789585-5591/37,-871366.7,-1045972.98,12.654251736292744,49.8900216501191,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.541362,Zadní Chodov,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.789585,Zadní Chodov,14986
Vodochody,756296,115,CP.1345252506,6343.0,2023-12-28T09:36:20Z,,-750733.64 -1011875.7 -750769.81 -1011918.36 -750717.95 -1011940.51 -750681.4 -1011954.06 -750641.26 -1011969.29 -750643.21 -1011957 -750644.78 -1011944.17 -750645.43 -1011930.82 -750643.8 -1011916.67 -750641.99 -1011908.7 -750687.32 -1011891.87 -750733.64 -1011875.7,CP.1345252506,CZ-00025712-CUZK_CP,115,756296-115,-750696.58,-1011919.0,14.251891856709385,50.35462781958327,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.565679,Vodochody,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.756296,Straškov-Vodochody,14987
Vodochody,756296,121/4,CP.1345262506,11745.0,2025-01-10T07:16:20Z,,-750833 -1011768.59 -750846.61 -1011792.72 -750858.36 -1011812.21 -750876.56 -1011840.15 -750903.31 -1011877.73 -750869.74 -1011897.85 -750856.95 -1011885.36 -750835.44 -1011869.27 -750787.1 -1011836.31 -750737.56 -1011802.09 -750726.2 -1011791.38 -750714.37 -1011777.61 -750711.37 -1011770.5 -750713.92 -1011770.02 -750827.53 -1011755.13 -750833 -1011768.59,CP.1345262506,CZ-00025712-CUZK_CP,121/4,756296-121/4,-750807.27,-1011808.18,14.25013557335483,50.35547664589616,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.565679,Vodochody,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.756296,Straškov-Vodochody,14988
Vodochody,756296,126,CP.1345265506,22816.0,2025-01-10T07:16:20Z,,-750940.31 -1011695.38 -750957.52 -1011733.12 -750984.27 -1011778.55 -751010.53 -1011819.58 -751002.62 -1011827.9 -750933.81 -1011863.09 -750890.95 -1011798.33 -750873.93 -1011768.27 -750860.73 -1011740.2 -750850.52 -1011714.8 -750842.22 -1011685.34 -750836.18 -1011652.72 -750831.43 -1011628.39 -750893.47 -1011607.72 -750909.87 -1011598.46 -750918.6 -1011619.59 -750931.28 -1011670.2 -750940.31 -1011695.38,CP.1345265506,CZ-00025712-CUZK_CP,126,756296-126,-750903.2,-1011730.58,14.248649353865284,50.35604805331762,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.565679,Vodochody,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.756296,Straškov-Vodochody,14989
Vodochody,756296,121/5,CP.1345263506,444.0,2019-06-11T09:26:23Z,,-750694.54 -1011641.27 -750697.15 -1011638.31 -750698.17 -1011717.13 -750701.89 -1011736.52 -750707.67 -1011755.18 -750713.92 -1011770.02 -750711.37 -1011770.5 -750705.08 -1011755.78 -750699.72 -1011738.6 -750695.18 -1011717.2 -750693.52 -1011643.62 -750694.54 -1011641.27,CP.1345263506,CZ-00025712-CUZK_CP,121/5,756296-121/5,-750695.89,-1011693.8,14.251462954143662,50.35663383359064,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.565679,Vodochody,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.756296,Straškov-Vodochody,14990
Vodochody,756296,124,CP.1345264506,9471.0,2025-01-10T07:16:20Z,,-750827.53 -1011755.13 -750818.47 -1011733.66 -750811.32 -1011711.19 -750799.76 -1011645.74 -750797.95 -1011627.22 -750804 -1011627.12 -750815.38 -1011626.48 -750831.43 -1011628.39 -750836.18 -1011652.72 -750842.22 -1011685.34 -750850.52 -1011714.8 -750860.73 -1011740.2 -750873.93 -1011768.27 -750890.95 -1011798.33 -750933.81 -1011863.09 -750904.45 -1011879.17 -750903.31 -1011877.73 -750876.56 -1011840.15 -750858.36 -1011812.21 -750846.61 -1011792.72 -750833 -1011768.59 -750827.53 -1011755.13,CP.1345264506,CZ-00025712-CUZK_CP,124,756296-124,-750848.28,-1011759.66,14.249470332092622,50.35585756341101,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.565679,Vodochody,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.756296,Straškov-Vodochody,14991
Vodochody,756296,114,CP.1345251506,26349.0,2023-12-28T09:36:20Z,,-750397.12 -1012180.4 -750349.67 -1012216.03 -750316.65 -1012237.47 -750300.96 -1012213.18 -750282.16 -1012184.11 -750314.64 -1012162.65 -750367.4 -1012125.19 -750406.15 -1012092.11 -750455.64 -1012047.87 -750479.86 -1012025.05 -750504.13 -1012003.73 -750533.15 -1011978.8 -750568.97 -1011951.03 -750607.17 -1011927.67 -750638.94 -1011912.78 -750641.7 -1011932.4 -750641.67 -1011944.32 -750640.02 -1011957.86 -750638.52 -1011967.92 -750641.26 -1011969.29 -750638.8 -1011974.21 -750619.54 -1011990.68 -750595.54 -1012005.98 -750569.88 -1012024.56 -750531.7 -1012058.13 -750458.55 -1012127.81 -750432.96 -1012150.62 -750397.12 -1012180.4,CP.1345251506,CZ-00025712-CUZK_CP,114,756296-114,-750463.29,-1012082.45,14.255456723777762,50.353463039899275,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.565679,Vodochody,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.756296,Straškov-Vodochody,14992
Vodochody,756296,121/6,CP.1513167506,5.0,2019-06-11T09:26:23Z,,-750697.15 -1011638.31 -750694.54 -1011641.27 -750696.67 -1011634.78 -750697.15 -1011638.31,CP.1513167506,CZ-00025712-CUZK_CP,121/6,756296-121/6,-750696.25,-1011638.05,14.25134938275356,50.35712977617514,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.565679,Vodochody,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.756296,Straškov-Vodochody,14993
Dolní Břežany,628794,485/6,CP.1274057210,1106.0,2022-07-13T21:18:32Z,,-741667.08 -1057424.53 -741637.9 -1057435.73 -741609.03 -1057407.86 -741629.56 -1057400.22 -741650.86 -1057392.39 -741667.08 -1057424.53,CP.1274057210,CZ-00025712-CUZK_CP,485/6,628794-485/6,-741652.49,-1057412.97,14.464592723810702,49.96060923674204,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.539210,Dolní Břežany,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.628794,Dolní Břežany,14997
Dolní Břežany,628794,246/11,CP.1273419210,265.0,2024-08-21T11:16:20Z,,-741791.77 -1056465.83 -741762.15 -1056474.96 -741728.23 -1056485.56 -741726.68 -1056482.95 -741789.74 -1056461.19 -741791.77 -1056465.83,CP.1273419210,CZ-00025712-CUZK_CP,246/11,628794-246/11,-741768.91,-1056471.66,14.46120347313232,49.96885240128093,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.539210,Dolní Břežany,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.628794,Dolní Břežany,14998
Dolní Břežany,628794,246/2,CP.1273414210,2860.0,2024-08-21T11:16:20Z,,-741722.89 -1056439.48 -741741.81 -1056433.69 -741772.23 -1056424.04 -741780.22 -1056441.03 -741788.77 -1056458.97 -741789.74 -1056461.19 -741726.68 -1056482.95 -741704.74 -1056446.04 -741722.89 -1056439.48,CP.1273414210,CZ-00025712-CUZK_CP,246/2,628794-246/2,-741750.83,-1056454.62,14.461420919628718,49.9690262705843,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.539210,Dolní Břežany,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.628794,Dolní Břežany,14999
Dolní Břežany,628794,232/12,CP.87894983010,188.0,2023-11-30T13:16:20Z,,-741717.39 -1056783.64 -741719.88 -1056784.16 -741719.92 -1056783.97 -741740.77 -1056788.39 -741739.12 -1056796.14 -741715.8 -1056791.19 -741717.39 -1056783.64,CP.87894983010,CZ-00025712-CUZK_CP,232/12,628794-232/12,-741729.59,-1056792.08,14.462353027731,49.966046080031745,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.539210,Dolní Břežany,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.628794,Dolní Břežany,15001
